primerid,logFC,pvalue,padj,regulation
MAPK1IP1L,-0.0315135710440382,0.637853906293961,0.865378832719173,stable
TOMM70A,-0.0315183330728292,0.709021033129047,0.901036813490953,stable
ETF1,-0.031521963737835,0.459363887854711,0.762322042510994,stable
FCHSD1,-0.031527637925897,0.417914259360412,0.730302051847979,stable
INPP1,-0.0315354201045959,0.631766372554279,0.863386947319461,stable
GLUL,-0.0315389039240239,0.867777867711535,0.962379531461066,stable
B3GAT2,-0.0315455009448006,0.0837160814335534,0.332123505624337,stable
YARS2,-0.0315614778501,0.423830844295182,0.73518703127219,stable
NOXO1,-0.0315727619380445,0.479218637304082,0.776174325317276,stable
PHTF1,-0.0315755060466923,0.577506945422551,0.83543726637222,stable
DIXDC1,-0.0315983935411271,0.723061669689893,0.908382641423833,stable
MKNK1,-0.0316258420641429,0.681181842092731,0.886835786808581,stable
ZBTB5,-0.0316271547588127,0.55850538550649,0.82627244951381,stable
ZBTB18,-0.0316361609143251,0.55829552145982,0.82627244951381,stable
DECR2,-0.0316508326559519,0.451552334784985,0.755719570154936,stable
DHRSX,-0.0316537460002399,0.752166269897346,0.919460552697845,stable
WIPI2,-0.0316779125364576,0.872547286467654,0.964813933042117,stable
YY1AP1,-0.031690234900923,0.736951564105228,0.913329473140678,stable
ATP7B,-0.0316963095333468,0.288034141533836,0.615538311052907,stable
ELMOD2,-0.0317147684924751,0.653938055824384,0.873488125559726,stable
FAM228B,-0.0317449080420986,0.384738807619938,0.703627645772909,stable
TTC23,-0.031746081773578,0.379071850523293,0.698383466585792,stable
SEMA3C,-0.0317678988864281,0.124678433547589,0.410056438039557,stable
ZNF649,-0.0317712570078327,0.131022153250886,0.420813137503635,stable
FAXC,-0.0317941125062596,0.420003399248362,0.731773311347203,stable
ZNF641,-0.0318041585930061,0.249138758896731,0.573781671352072,stable
CARD6,-0.0318077813364193,0.168885074798998,0.477922973379339,stable
NSUN4,-0.0318260229363836,0.344025547413964,0.668879564675934,stable
NREP,-0.0318418716473734,0.55324501950492,0.823835682595705,stable
LRRC27,-0.0318677297682661,0.504336849819049,0.792007124820367,stable
RNGTT,-0.03186886317818,0.484902421663335,0.780947111678956,stable
TMEM104,-0.0319388882020022,0.327226507762582,0.653950553540892,stable
DCPS,-0.0319477770329293,0.579935874184308,0.837464397640754,stable
SYNE4,-0.0319705192999573,0.472577262603064,0.771619416896314,stable
CEP112,-0.0319941840329482,0.446336145625681,0.750586469133076,stable
TAF13,-0.0320098959433313,0.430802107693286,0.739095666775087,stable
CTNS,-0.0320116486199316,0.544982239190111,0.818913692914556,stable
SECTM1,-0.0320147807849273,0.662230590746319,0.878360381344277,stable
EARS2,-0.032044121584785,0.299692870402497,0.627569299270744,stable
PIM2,-0.0320443198411867,0.198615287926781,0.516011730729864,stable
ZNF317,-0.032059764340989,0.475245133536164,0.773143001376905,stable
NFXL1,-0.0320651697587084,0.388260065400839,0.705633517612229,stable
COPS2,-0.0320853393339295,0.822564022267182,0.946579036414419,stable
CA5B,-0.0321230262687137,0.149908075303054,0.448619477344518,stable
DUSP12,-0.0321254368055386,0.397085239158422,0.713026252820632,stable
RAB11FIP5,-0.0321540807433861,0.74050233493975,0.914887865605771,stable
PELP1,-0.0321679380174039,0.533281824020161,0.811349483783577,stable
VAV2,-0.0321751085046785,0.42874581499267,0.737848916726359,stable
IFIH1,-0.0321996433180018,0.5682133897462,0.831348884346505,stable
KLHL7,-0.032233587492892,0.65400590425098,0.873488125559726,stable
IL17D,-0.0322506329275514,0.390042160350247,0.706797975775826,stable
VPS39,-0.0322553081334021,0.711503370851118,0.902596223047329,stable
ZNF384,-0.0322553113419058,0.471901398086503,0.771485428606115,stable
MGA,-0.0323064412097658,0.485635196937957,0.781723024410006,stable
PTPDC1,-0.0323087230889292,0.658215580213854,0.876576054610992,stable
MCU,-0.0323190282667875,0.81654429392542,0.945379245048496,stable
LEPREL4,-0.0323450304106841,0.435781728707778,0.742643133243952,stable
CSF3R,-0.0323457187676498,0.0680307629433228,0.295315357322151,stable
TTC33,-0.0323821147785413,0.633750508144001,0.864230947294988,stable
PPID,-0.0323866860123853,0.660593047455723,0.877638466991596,stable
AREG,-0.0323869970268698,0.68877810320311,0.890281081425571,stable
TAP2,-0.032407315340794,0.701806202869108,0.896952545720491,stable
INPP5F,-0.0324190110359245,0.0221630041204028,0.152717340680837,stable
PPARD,-0.0324220146856623,0.424459606823326,0.735284733162307,stable
MAPK13,-0.0324330821603595,0.324454385336809,0.65050523312402,stable
MATCAP1,-0.0324354113873042,0.252784712986051,0.578009788915356,stable
CCL20,-0.0324470212190455,0.240186407553293,0.563863769143739,stable
ISY1,-0.0324574994210731,0.644619410068588,0.86853496786417,stable
CRBN,-0.032477421715789,0.39865743718362,0.713915691786195,stable
DYRK2,-0.0324846991652157,0.340588287650997,0.665579873395027,stable
PYGB,-0.0324916868205369,0.778059226217996,0.929080392819067,stable
TRIQK,-0.0324948409028256,0.764414085153928,0.92405810553808,stable
POLR3H,-0.0325033492150844,0.57910154681274,0.836852737704094,stable
CAPN13,-0.0325288651426384,0.602790579755851,0.848809128779578,stable
SPEF2,-0.0325336306465783,0.0652890019635193,0.288432511746317,stable
ZNF839,-0.0325470404691654,0.43748256360142,0.743889777607638,stable
MFSD2A,-0.0325519233132033,0.382309874954519,0.701073494066013,stable
ROGDI,-0.0325612262741508,0.79666186962016,0.936047273297103,stable
WDR13,-0.0326124276985775,0.288130744097246,0.615538311052907,stable
CCDC92,-0.0326157392176288,0.213169701291117,0.531933465653481,stable
MTARC2,-0.0326287862452506,0.793245981475011,0.934405985698378,stable
OVCH2,-0.0326403008584488,0.209892711353774,0.529016186306913,stable
ZNF587,-0.0326486756416712,0.37099125071295,0.69127826503751,stable
HDAC8,-0.0327037210265007,0.553572408587545,0.823989227668076,stable
ATP10A,-0.0327946748668011,0.683761590674437,0.888257426555567,stable
NUP133,-0.0328119610792126,0.695294725297606,0.8939001511792,stable
GTF3C2,-0.0328138463681783,0.596020574322948,0.843844741779444,stable
PRKACA,-0.0328660532567028,0.637639103386342,0.865286456460329,stable
PCTP,-0.0328745887054665,0.164177190494527,0.469670483642663,stable
SH3D21,-0.0328927698863997,0.0363001242823026,0.20581294954864,stable
LRRK1,-0.0328933055605344,0.546836409129001,0.820288166056314,stable
ENSG00000280649,-0.0328971488312734,0.332865081210884,0.658055854440003,stable
DICER1-AS1,-0.0329089072391758,0.370294232599044,0.690765014392771,stable
SLC31A1,-0.0329157423720941,0.702697106957465,0.897385022508154,stable
SKAP2,-0.0329490782348553,0.199671417846933,0.517005594526776,stable
CD83,-0.0329558963419837,0.085097241383751,0.335774266841502,stable
MED22,-0.0329650892309446,0.601702163137423,0.848058024004595,stable
ZNF335,-0.0329974075194335,0.478764344154671,0.775910677832854,stable
NICN1,-0.0330046957891706,0.326901203075579,0.653672129653256,stable
SRP72,-0.0330129311216638,0.787881082695506,0.932826370505252,stable
ADCK2,-0.0330348649119669,0.538514051290246,0.815238497334513,stable
MFI2,-0.0330501305155154,0.0964411546691347,0.357783512799849,stable
BZW1,-0.0330505845718759,0.665842658343441,0.879725943931481,stable
ZMYM1,-0.0330746927892305,0.441933569472427,0.746784043736745,stable
TFAP4,-0.0330758017266148,0.208784499953863,0.527067788461833,stable
ZNF880,-0.0330815528534037,0.158848329954779,0.461937784928404,stable
TBCK,-0.0330892427646759,0.599483909251632,0.846657440982286,stable
SFR1,-0.0330979115024647,0.317885599950214,0.645594546235491,stable
MST1,-0.0331019582845494,0.450160235121325,0.754489338839796,stable
SYP,-0.0331600706615249,0.100793162690619,0.367517099388187,stable
PLA2G6,-0.033174762643513,0.162652924447046,0.467357145237663,stable
CRYZL1,-0.033183313643687,0.328899911345396,0.655547450886372,stable
LIAS,-0.0332001707393282,0.347275515961589,0.671798687626914,stable
UBQLN2,-0.0332117181797683,0.757559284288479,0.921546837649487,stable
SEMA4B,-0.0332245884916797,0.210039849620577,0.529277905949688,stable
STAU1,-0.0332632068695148,0.541521862483466,0.817230030493566,stable
DIS3L,-0.0332642752660589,0.624816719066968,0.860468256673259,stable
SLC9A8,-0.0332790752521382,0.332814331520709,0.658055854440003,stable
GPR126,-0.0332841394163828,0.5615187378435,0.827995275448332,stable
ZNF700,-0.0333305496780178,0.25303874208752,0.578158052949129,stable
PDE4B,-0.0333361241834742,0.338674659798235,0.663774096741001,stable
REPS1,-0.0333436275218092,0.607912175861413,0.85200300638071,stable
ETV3,-0.0333470054593158,0.634958737032918,0.864479788428676,stable
ARHGEF11,-0.0333503972878292,0.291173250268285,0.618148977297589,stable
LURAP1L,-0.0333554769448223,0.550503985303046,0.82215769289486,stable
PCDP1,-0.0333588028878455,0.24099444863768,0.565001177626966,stable
STK11,-0.0333665596820092,0.573318850861319,0.833547160160415,stable
ADHFE1,-0.0333684416760461,0.0804584318262619,0.325517297664862,stable
IP6K1,-0.0333804039377051,0.38042226662226,0.699500870516021,stable
SGSM2,-0.0334037186886452,0.370246103184025,0.690765014392771,stable
NOL6,-0.0334059597376579,0.106750991572331,0.379448712119854,stable
CCDC176,-0.0334380495105453,0.282976631422785,0.610737176202095,stable
AGK,-0.0334663306769277,0.244136296062703,0.569978670710745,stable
ZNF618,-0.0335040497598664,0.302230671445946,0.629578988390161,stable
HLTF,-0.0335218410766076,0.622334750437057,0.859270702655205,stable
CUL4B,-0.0335270348260076,0.115739761819768,0.395527774247931,stable
MORC2,-0.0335355919332732,0.325604106485268,0.652266098105254,stable
TMEM254,-0.033551765689407,0.652585587522879,0.872684194495096,stable
TP53RK,-0.0335624782105141,0.706798358122907,0.899989909343168,stable
PEX11B,-0.0335693590263168,0.532382467884171,0.811148359393756,stable
ZNF597,-0.0336021955908543,0.583960761534837,0.838798737431978,stable
USP43,-0.0336105033060454,0.562072324591369,0.827995275448332,stable
SBSPON,-0.033648585870135,0.850068637213481,0.955691991290131,stable
XAB2,-0.0336507053956791,0.115241707689924,0.394450660717022,stable
AP4B1,-0.0336534582314257,0.206930601550463,0.524704734065659,stable
SETD6,-0.0336856074458387,0.489836006650017,0.78388764198982,stable
IER5,-0.0337005601995793,0.328033444247789,0.65456755182582,stable
PBX1,-0.0337057422167166,0.632060799205356,0.863393775732801,stable
ELF2,-0.0337280182601457,0.768960706434328,0.925536784496556,stable
PHAF1,-0.0337422008369004,0.0614873472673753,0.278275206588818,stable
ASB13,-0.0337781883870506,0.230653191316361,0.553234403936517,stable
SYK,-0.0337785052986822,0.118433291648899,0.400501234022049,stable
TRIM27,-0.0337950094220267,0.62479988946807,0.860468256673259,stable
COTL1,-0.0338143868251561,0.370117720609394,0.690765014392771,stable
EFCAB4A,-0.0338312560591089,0.126136942319032,0.412058665026836,stable
RSPH3,-0.0338545450095885,0.637184564876741,0.865067610138194,stable
FKTN,-0.0338568054496782,0.32296998917315,0.649232880719056,stable
SPTLC3,-0.033876196882053,0.136894449958683,0.429186395561666,stable
PANK4,-0.0338841651070736,0.189448685641047,0.504646052141241,stable
CHPF2,-0.0339038223223754,0.609521136091393,0.852705240918428,stable
BRF1,-0.0339254078546842,0.562699996329569,0.828197582605983,stable
TRAPPC9,-0.0339560358463634,0.387353023158417,0.705033257160288,stable
PHRF1,-0.0339644908214026,0.671214113061863,0.882185423519101,stable
PLA2R1,-0.033965524192347,0.215573338227596,0.535213138758585,stable
ETV7,-0.0339882489580234,0.410958388929218,0.723959554153446,stable
ZNF337,-0.033994743712847,0.584556489206637,0.838798737431978,stable
PSMD12,-0.0340116923432973,0.622057544246076,0.859081996057956,stable
SLC16A11,-0.0340187035351597,0.00835729825909951,0.0803773516280349,stable
TAF1B,-0.0340273843472884,0.553345227531813,0.823884538532142,stable
TAF4,-0.0340757995522025,0.407952639802535,0.722267369569155,stable
GNL3,-0.0340994148876025,0.74446532391496,0.916394102929989,stable
NOL9,-0.0341031102681757,0.615999144207227,0.856959503610737,stable
TRIM26,-0.0341050211991674,0.341664118407202,0.66685563072274,stable
RABGEF1P1,-0.0341071428903155,0.183461998311487,0.496017536020892,stable
UBA1,-0.0341193612664044,0.408216203454266,0.722460528597792,stable
BCS1L,-0.034122232927429,0.546401835870307,0.819977969871377,stable
CD2AP-DT,-0.0341544394443421,0.0817777836139131,0.328185038377043,stable
ZDHHC6,-0.0341576862800788,0.74574995472465,0.916646299301571,stable
PTPN20A,-0.0341695393256327,0.0869397339443842,0.338862684512205,stable
HPN,-0.0341835359009283,0.556039253590763,0.825181963808849,stable
SENP1,-0.0342022330529546,0.284266167969344,0.611880548909538,stable
SELO,-0.0342141359021824,0.691329318340047,0.891856158343994,stable
SURF6,-0.0342252443475766,0.19022999892023,0.505645784700252,stable
NR4A2,-0.0342717790554658,0.41585639154923,0.728180565864173,stable
WIF1,-0.0342754179676496,0.354080516224579,0.677458167213845,stable
IKBKAP,-0.0343167272697957,0.59534191404666,0.843811693041156,stable
TECPR1,-0.0343176021201819,0.554131898714936,0.824416491876766,stable
RAP2B,-0.0343439729808845,0.0900162272780237,0.34418466132204,stable
DLGAP4,-0.034398871751865,0.765337133627813,0.92419819740977,stable
CIC,-0.0344019676127291,0.550758460361531,0.822336804624325,stable
CBX3,-0.0344108660859335,0.900887021037583,0.972830396487435,stable
SPTLC2,-0.0344584289200519,0.769044105453186,0.925536784496556,stable
NSMF,-0.0344675341522693,0.497097481951728,0.788134840386242,stable
ARL6,-0.0344973775037845,0.430856979829783,0.739095666775087,stable
ZNF25,-0.0345285406512719,0.254425845516711,0.580087668579591,stable
B3GNT9,-0.0345341818160756,0.0886384784136186,0.341731717911405,stable
TRPM4,-0.0345721228597946,0.718218716044349,0.906211745296639,stable
ZFP14,-0.0345751954011915,0.417093293771233,0.729197428927281,stable
RAI14,-0.0345995113944181,0.765427237448995,0.92419819740977,stable
FAM63A,-0.03462104513988,0.367867831513917,0.688642611113609,stable
LPXN,-0.0346221437234641,0.0658118233065035,0.289904046161693,stable
CKLF,-0.0346432902753015,0.0161794872715927,0.12446699333414,stable
ZNF345,-0.0346454925967545,0.323549966674258,0.649784748352969,stable
EFR3A,-0.0346474882054476,0.846247170917701,0.954085267383783,stable
B3GNT5,-0.0346513689777692,0.159949948166502,0.46402640686866,stable
MYD88,-0.0346737383324545,0.52093553187056,0.803868591948123,stable
SETD7,-0.0346863975060682,0.544024933603658,0.818739059764005,stable
KLHL20,-0.0347182036480066,0.59897413740911,0.846456509097398,stable
TRAPPC11,-0.0347296060258621,0.602272998157164,0.84853610693513,stable
POMZP3,-0.0347396417523081,0.110166364453163,0.384645775688988,stable
CCL5,-0.0347658812989223,0.0872477115778834,0.339330584259639,stable
FAM175A,-0.0347911886886069,0.360636535530194,0.68294670957724,stable
SYNCRIP,-0.0347914078041578,0.828271261355418,0.948645806679228,stable
TBPL1,-0.0347983238104906,0.498040424004076,0.78878735557676,stable
LSM12,-0.0348219589693543,0.70609936107973,0.899662141946906,stable
AFG2A,-0.034829490429218,0.275076888864858,0.603304747274968,stable
ABCD3,-0.0348307793333154,0.634494254697154,0.864336291804298,stable
PI4K2B,-0.034895717661157,0.64905515152661,0.870703520692542,stable
SOGA2,-0.0349260224465226,0.350094573679127,0.674066469636304,stable
HCFC2,-0.0349325389319961,0.567584965323218,0.831116269299355,stable
ZNF862,-0.034937544930173,0.336015675884656,0.661517914026271,stable
SETD1A,-0.0349723214236256,0.354290714812185,0.677754256316768,stable
CDK11A,-0.0349788298730187,0.622883214285841,0.859593985241495,stable
CCDC41,-0.0349887115784178,0.372018704539704,0.692209113723237,stable
DEK,-0.0350028392483245,0.491446417156742,0.784299576419448,stable
RPTOR,-0.0350082041435633,0.448661177474805,0.752584125970692,stable
ARID3A,-0.0350172345926974,0.388966377823459,0.70589368787073,stable
ARL16,-0.0350216970877884,0.178154325711099,0.490375698602223,stable
PPM1K,-0.0350252585120705,0.817137264793605,0.945379245048496,stable
TIGD5,-0.0350341656526511,0.2120597106633,0.531066175337498,stable
AMN,-0.0350352580785925,0.129336827514141,0.417594659147613,stable
TPCN2,-0.0350419634167025,0.202581707987723,0.52034675019741,stable
BMAL1,-0.0350549190978944,0.614290397496679,0.855438814430351,stable
AASS,-0.0350888454284735,0.355531547861869,0.678316366464933,stable
TRAPPC13,-0.0351049715398834,0.560674161145906,0.827839225250339,stable
FUT10,-0.0351213135545318,0.321490573610665,0.648070707753425,stable
SMAD1,-0.0351346822861574,0.341665315380933,0.66685563072274,stable
SAC3D1,-0.0351464137662065,0.572634467040026,0.833547160160415,stable
DGKZ,-0.0351464468024846,0.238585785868248,0.561677523226233,stable
LTV1,-0.0351567387506778,0.588916117556608,0.840994231426632,stable
PDP1,-0.0351604490333427,0.0305413160200637,0.184455062761491,stable
INPP5A,-0.0351864169988714,0.121737303651898,0.405481416850354,stable
C5,-0.0352800848051555,0.153587077889823,0.45453255257144,stable
RNPEP,-0.0352883629227755,0.404878991780279,0.719378698015254,stable
SMTN,-0.0353188842746098,0.0314741391708648,0.187769583809005,stable
MAN2A2,-0.0353233028310491,0.479330823120101,0.776174325317276,stable
PLCL1,-0.0353343417453037,0.551266961919524,0.822649395814767,stable
PSMD4,-0.0353470753130555,0.770766602325895,0.926489067576228,stable
ECT2,-0.0353680571920607,0.306941494593882,0.6350800321455,stable
PUS1,-0.0353749883574486,0.293170340177473,0.620879112669686,stable
NBPF26,-0.035382782803873,0.261533332332976,0.586497505004717,stable
CMTR1,-0.0354202884357305,0.640536710159853,0.866796390195918,stable
GLA,-0.0354249604029563,0.333193337460939,0.65841502701625,stable
