"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","focal_group"
"GO:0019364","pyridine nucleotide catabolic process","5/428","73/10170",0.0684931506849315,1.62751248239662,1.12778046247308,0.192904733285001,0.812633724562748,0.788745988898951,"PRKAA1/OGT/FLCN/STAT3/ZBTB20",5,"6"
"GO:0043588","skin development","10/428","173/10170",0.0578034682080925,1.37350764410351,1.03854338887182,0.193311305755848,0.81339622935308,0.7894860795163,"ZFP36L1/ASH1L/NFKBIZ/NF1/RBPJ/SCEL/EGFR/ITGB6/ITGA3/LAMA5",10,"6"
"GO:0051248","negative regulation of protein metabolic process","25/428","494/10170",0.0506072874493927,1.20251428355216,0.96718187682526,0.194420788621533,0.817111146584204,0.793091795076182,"LIMD1/PRKAA1/ILF3/SAMD4A/SAMD4B/MDM4/N4BP1/PARP14/AGO3/NCOA7/OGT/PURA/ATP2B4/PTPN1/FLCN/QKI/USP8/CELF1/PRKDC/SNRNP70/DAPK1/TIA1/EGFR/TNRC6A/WTIP",25,"6"
"GO:0002244","hematopoietic progenitor cell differentiation","6/428","93/10170",0.0645161290322581,1.5330117576123,1.08230478796641,0.197127049957341,0.821791527556785,0.797634594134428,"CHD2/N4BP2L2/FLCN/PRKDC/VEGFA/PRRC2C",6,"6"
"GO:0007093","mitotic cell cycle checkpoint signaling","6/428","93/10170",0.0645161290322581,1.5330117576123,1.08230478796641,0.197127049957341,0.821791527556785,0.797634594134428,"XPC/MBTPS1/PRKDC/NABP1/ZNF207/PRP4K",6,"6"
"GO:0032784","regulation of DNA-templated transcription elongation","6/428","93/10170",0.0645161290322581,1.5330117576123,1.08230478796641,0.197127049957341,0.821791527556785,0.797634594134428,"ZNF326/CDK12/CDK13/CCNT2/MED15/SETD5",6,"6"
"GO:0051651","maintenance of location in cell","8/428","133/10170",0.0601503759398496,1.42927411987914,1.04446889385233,0.197583896364642,0.821791527556785,0.797634594134428,"VPS13D/VPS13C/AKAP9/SYNE1/VPS13A/PLCG2/ITPR3/HTT",8,"6"
"GO:0099111","microtubule-based transport","10/428","174/10170",0.0574712643678161,1.36561392201096,1.01957967792763,0.19799777876208,0.821791527556785,0.797634594134428,"IFT88/KIFC2/TRAK1/PURA/DST/SYNE2/HTT/SPG7/RAB17/DYNC2I1",10,"6"
"GO:0044706","multi-multicellular organism process","7/428","113/10170",0.0619469026548673,1.47196261682243,1.05742492388567,0.198256643957461,0.821791527556785,0.797634594134428,"ASH1L/SLC38A2/EMP2/VEGFA/SCGB1A1/SLC19A1/ITGA3",7,"6"
"GO:0051302","regulation of cell division","7/428","113/10170",0.0619469026548673,1.47196261682243,1.05742492388567,0.198256643957461,0.821791527556785,0.797634594134428,"PKN2/KAT2A/SETD2/VEGFA/YEATS2/EFHC1/MYO19",7,"6"
"GO:0043491","phosphatidylinositol 3-kinase/protein kinase B signal transduction","11/428","195/10170",0.0564102564102564,1.34040258806614,1.00598302483002,0.199184602534651,0.821791527556785,0.797634594134428,"GCNT2/ZFP36L1/STK3/RICTOR/PTPN1/FLCN/DLG1/NF1/VEGFA/STAT3/EGFR",11,"6"
"GO:0006310","DNA recombination","13/428","237/10170",0.0548523206751055,1.30338341417248,0.990518828303271,0.199506421084431,0.821791527556785,0.797634594134428,"FUS/POGZ/NFKBIZ/SMCHD1/UBR2/SFPQ/EPC1/NIPBL/SMC5/PRKDC/NABP1/SETD2/MLH3",13,"6"
"GO:0044380","protein localization to cytoskeleton","4/428","55/10170",0.0727272727272727,1.72812234494477,1.13485325026805,0.200151501847711,0.821791527556785,0.797634594134428,"STK3/CTTNBP2NL/CCDC14/FILIP1",4,"6"
"GO:0050848","regulation of calcium-mediated signaling","4/428","55/10170",0.0727272727272727,1.72812234494477,1.13485325026805,0.200151501847711,0.821791527556785,0.797634594134428,"NFAT5/ATP2B4/PLCG2/HTT",4,"6"
"GO:1902893","regulation of miRNA transcription","4/428","55/10170",0.0727272727272727,1.72812234494477,1.13485325026805,0.200151501847711,0.821791527556785,0.797634594134428,"VEGFA/STAT3/TEAD1/EGFR",4,"6"
"GO:0046031","ADP metabolic process","5/428","74/10170",0.0675675675675676,1.60551907047234,1.09573607455861,0.200310975641467,0.821791527556785,0.797634594134428,"PRKAA1/OGT/FLCN/STAT3/ZBTB20",5,"6"
"GO:0072526","pyridine-containing compound catabolic process","5/428","74/10170",0.0675675675675676,1.60551907047234,1.09573607455861,0.200310975641467,0.821791527556785,0.797634594134428,"PRKAA1/OGT/FLCN/STAT3/ZBTB20",5,"6"
"GO:0034765","regulation of monoatomic ion transmembrane transport","9/428","154/10170",0.0584415584415584,1.38866974147348,1.01866381521851,0.200834856542092,0.821791527556785,0.797634594134428,"UTRN/AKAP9/SESTD1/ATP2B4/DLG1/NEDD4L/HOMER1/HTT/SPG7",9,"6"
"GO:0070372","regulation of ERK1 and ERK2 cascade","9/428","154/10170",0.0584415584415584,1.38866974147348,1.01866381521851,0.200834856542092,0.821791527556785,0.797634594134428,"GCNT2/CFLAR/PTPN1/FLCN/DLG1/NF1/VEGFA/EGFR/NPNT",9,"6"
"GO:0032623","interleukin-2 production","3/428","37/10170",0.0810810810810811,1.92662288456681,1.18350966234315,0.202886434635701,0.821791527556785,0.797634594134428,"SPTBN1/HDAC7/PLCG2",3,"6"
"GO:0032663","regulation of interleukin-2 production","3/428","37/10170",0.0810810810810811,1.92662288456681,1.18350966234315,0.202886434635701,0.821791527556785,0.797634594134428,"SPTBN1/HDAC7/PLCG2",3,"6"
"GO:0048286","lung alveolus development","3/428","37/10170",0.0810810810810811,1.92662288456681,1.18350966234315,0.202886434635701,0.821791527556785,0.797634594134428,"ITGB6/PKDCC/NKX2-1",3,"6"
"GO:0051784","negative regulation of nuclear division","3/428","37/10170",0.0810810810810811,1.92662288456681,1.18350966234315,0.202886434635701,0.821791527556785,0.797634594134428,"ZNF207/TOM1L2/PRP4K",3,"6"
"GO:0071364","cellular response to epidermal growth factor stimulus","3/428","37/10170",0.0810810810810811,1.92662288456681,1.18350966234315,0.202886434635701,0.821791527556785,0.797634594134428,"ZFP36L1/CFLAR/EGFR",3,"6"
"GO:0072583","clathrin-dependent endocytosis","3/428","37/10170",0.0810810810810811,1.92662288456681,1.18350966234315,0.202886434635701,0.821791527556785,0.797634594134428,"GAK/ITSN2/DGKD",3,"6"
"GO:1904888","cranial skeletal system development","3/428","37/10170",0.0810810810810811,1.92662288456681,1.18350966234315,0.202886434635701,0.821791527556785,0.797634594134428,"SMAD2/NIPBL/SETD2",3,"6"
"GO:0001666","response to hypoxia","11/428","196/10170",0.0561224489795918,1.33356379935152,0.988346460231371,0.203662385407366,0.821791527556785,0.797634594134428,"ZFP36L1/LIMD1/PRKAA1/MDM4/CFLAR/MALAT1/PTPN1/NF1/NPEPPS/VEGFA/WTIP",11,"6"
"GO:0038202","TORC1 signaling","6/428","94/10170",0.0638297872340425,1.51670312189302,1.05486741830571,0.203704733307206,0.821791527556785,0.797634594134428,"CSNK1A1/PRKAA1/OGT/FLCN/OTUD7B/SESN1",6,"6"
"GO:0010506","regulation of autophagy","16/428","302/10170",0.0529801324503311,1.25889707247633,0.95731086116738,0.204088111970158,0.821791527556785,0.797634594134428,"VPS13D/VPS13C/PRKAA1/RB1CC1/USP33/FLCN/WDR6/SETD2/SNRNP70/DAPK1/ULK1/STAT3/DAPK2/HTT/NRBP2/SESN1",16,"6"
"GO:0043009","chordate embryonic development","22/428","432/10170",0.0509259259259259,1.21008566978193,0.935277234779432,0.204650205078882,0.821791527556785,0.797634594134428,"MBNL1/SMAD2/ZFP36L1/EPB41L5/N4BP2L2/STK3/FLCN/DLG1/NF1/BPTF/NIPBL/KAT2A/RBPJ/PRKDC/SETD2/ATP11A/VEGFA/COBL/EGFR/OTUD7B/PLXNA2/DYNC2I1",22,"6"
"GO:0018394","peptidyl-lysine acetylation","2/428","20/10170",0.1,2.37616822429907,1.29119087458147,0.204878142893386,0.821791527556785,0.797634594134428,"PRKAA1/KAT2A",2,"6"
"GO:0021799","cerebral cortex radially oriented cell migration","2/428","20/10170",0.1,2.37616822429907,1.29119087458147,0.204878142893386,0.821791527556785,0.797634594134428,"SRGAP2/SYNE2",2,"6"
"GO:0030513","positive regulation of BMP signaling pathway","2/428","20/10170",0.1,2.37616822429907,1.29119087458147,0.204878142893386,0.821791527556785,0.797634594134428,"SMAD2/RBPJ",2,"6"
"GO:0042092","type 2 immune response","2/428","20/10170",0.1,2.37616822429907,1.29119087458147,0.204878142893386,0.821791527556785,0.797634594134428,"KMT2A/DENND1B",2,"6"
"GO:0046621","negative regulation of organ growth","2/428","20/10170",0.1,2.37616822429907,1.29119087458147,0.204878142893386,0.821791527556785,0.797634594134428,"STK3/WWC2",2,"6"
"GO:0048668","collateral sprouting","2/428","20/10170",0.1,2.37616822429907,1.29119087458147,0.204878142893386,0.821791527556785,0.797634594134428,"ULK1/COBL",2,"6"
"GO:0065005","protein-lipid complex assembly","2/428","20/10170",0.1,2.37616822429907,1.29119087458147,0.204878142893386,0.821791527556785,0.797634594134428,"ABCA1/LCAT",2,"6"
"GO:0140896","cGAS/STING signaling pathway","2/428","20/10170",0.1,2.37616822429907,1.29119087458147,0.204878142893386,0.821791527556785,0.797634594134428,"PRKDC/SLC19A1",2,"6"
"GO:1900151","regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","2/428","20/10170",0.1,2.37616822429907,1.29119087458147,0.204878142893386,0.821791527556785,0.797634594134428,"ZFP36L1/RC3H1",2,"6"
"GO:1901186","positive regulation of ERBB signaling pathway","2/428","20/10170",0.1,2.37616822429907,1.29119087458147,0.204878142893386,0.821791527556785,0.797634594134428,"RBPJ/DGKD",2,"6"
"GO:1901679","nucleotide transmembrane transport","2/428","20/10170",0.1,2.37616822429907,1.29119087458147,0.204878142893386,0.821791527556785,0.797634594134428,"SLC25A36/SLC19A1",2,"6"
"GO:1902018","negative regulation of cilium assembly","2/428","20/10170",0.1,2.37616822429907,1.29119087458147,0.204878142893386,0.821791527556785,0.797634594134428,"CDK10/ODF2L",2,"6"
"GO:1902692","regulation of neuroblast proliferation","2/428","20/10170",0.1,2.37616822429907,1.29119087458147,0.204878142893386,0.821791527556785,0.797634594134428,"NF1/VEGFA",2,"6"
"GO:1904036","negative regulation of epithelial cell apoptotic process","2/428","20/10170",0.1,2.37616822429907,1.29119087458147,0.204878142893386,0.821791527556785,0.797634594134428,"PRKAA1/CFLAR",2,"6"
"GO:0051962","positive regulation of nervous system development","9/428","155/10170",0.0580645161290323,1.37971058185107,0.99845849909342,0.20592221564946,0.824966748883488,0.800716478394955,"CUX1/AGRN/RUFY3/TRAK1/MACF1/QKI/NUMB/VEGFA/EGFR",9,"6"
"GO:0001503","ossification","14/428","260/10170",0.0538461538461538,1.2794751976995,0.956819602836704,0.206737526707096,0.824966748883488,0.800716478394955,"SMAD2/LIMD1/IL6R/DDX5/NF1/NIPBL/RBPJ/SETD2/VEGFA/HDAC7/ZBTB40/EGFR/NPNT/PKDCC",14,"6"
"GO:0010639","negative regulation of organelle organization","14/428","260/10170",0.0538461538461538,1.2794751976995,0.956819602836704,0.206737526707096,0.824966748883488,0.800716478394955,"ATRX/CDK10/DCP2/FLCN/KAT2A/ZNF207/ARHGEF2/ODF2L/SPTBN1/TOM1L2/PLEKHH2/PHLDB2/CENATAC/PRP4K",14,"6"
"GO:0009191","ribonucleoside diphosphate catabolic process","5/428","75/10170",0.0666666666666667,1.58411214953271,1.06416912693974,0.207812395003087,0.824966748883488,0.800716478394955,"PRKAA1/OGT/FLCN/STAT3/ZBTB20",5,"6"
"GO:0010507","negative regulation of autophagy","5/428","75/10170",0.0666666666666667,1.58411214953271,1.06416912693974,0.207812395003087,0.824966748883488,0.800716478394955,"VPS13C/WDR6/SNRNP70/STAT3/NRBP2",5,"6"
"GO:0051384","response to glucocorticoid","5/428","75/10170",0.0666666666666667,1.58411214953271,1.06416912693974,0.207812395003087,0.824966748883488,0.800716478394955,"ZFP36L1/CFLAR/USP8/SCGB1A1/EGFR",5,"6"
"GO:0072089","stem cell proliferation","5/428","75/10170",0.0666666666666667,1.58411214953271,1.06416912693974,0.207812395003087,0.824966748883488,0.800716478394955,"ZFP36L1/N4BP2L2/AGO3/NF1/RBPJ",5,"6"
"GO:0072665","protein localization to vacuole","5/428","75/10170",0.0666666666666667,1.58411214953271,1.06416912693974,0.207812395003087,0.824966748883488,0.800716478394955,"VPS13D/VPS13C/GCC2/VPS13A/VPS53",5,"6"
"GO:0043010","camera-type eye development","11/428","197/10170",0.0558375634517767,1.32679443996395,0.970804560912344,0.208183633932698,0.824966748883488,0.800716478394955,"COL4A1/ABI2/LPCAT1/AHI1/ATP2B4/SCAPER/DLG1/NF1/VEGFA/STAT3/EGFR",11,"6"
"GO:0006606","protein import into nucleus","8/428","135/10170",0.0592592592592593,1.40809968847352,1.00048689567359,0.208535285256634,0.824966748883488,0.800716478394955,"UBR5/MBTPS1/STK3/CRY2/POM121/NF1/STAT3/RANBP17",8,"6"
"GO:0043489","RNA stabilization","4/428","56/10170",0.0714285714285714,1.69726301735648,1.09664513257912,0.208960909898134,0.824966748883488,0.800716478394955,"FUS/LARP4B/QKI/SECISBP2",4,"6"
"GO:0044091","membrane biogenesis","4/428","56/10170",0.0714285714285714,1.69726301735648,1.09664513257912,0.208960909898134,0.824966748883488,0.800716478394955,"ANKLE2/EMP2/SPTBN1/STX2",4,"6"
"GO:0097061","dendritic spine organization","4/428","56/10170",0.0714285714285714,1.69726301735648,1.09664513257912,0.208960909898134,0.824966748883488,0.800716478394955,"ABI2/NEDD9/HOMER1/ITGA3",4,"6"
"GO:0140962","multicellular organismal-level chemical homeostasis","4/428","56/10170",0.0714285714285714,1.69726301735648,1.09664513257912,0.208960909898134,0.824966748883488,0.800716478394955,"MLLT6/LPCAT1/VEGFA/ITGB6",4,"6"
"GO:0042327","positive regulation of phosphorylation","15/428","282/10170",0.0531914893617021,1.26391926824418,0.942059577563445,0.209304914945496,0.824966748883488,0.800716478394955,"AKAP9/IL6R/PARP14/RAF1/RICTOR/PTPN1/PILRB/NEDD9/VEGFA/ARHGEF2/CACUL1/SLCO3A1/PLCG2/EGFR/LIMCH1",15,"6"
"GO:0007610","behavior","17/428","325/10170",0.0523076923076923,1.24291876347951,0.932892985498564,0.209471376885415,0.824966748883488,0.800716478394955,"VPS13B/PRKAA1/NAV2/GLS/AHI1/KMT2A/NF1/KAT2A/NEDD9/STAT3/VPS13A/HOMER1/EGFR/ITPR3/HTT/ITGA3/NKX2-1",17,"6"
"GO:0040008","regulation of growth","20/428","390/10170",0.0512820512820513,1.21854780733285,0.9224573068585,0.209558941202794,0.824966748883488,0.800716478394955,"AGRN/RUFY3/STK3/MACF1/RICTOR/LIN7A/NEDD4L/NIPBL/ITSN2/RBPJ/JADE1/VEGFA/SPAG9/ULK1/STAT3/TEAD1/EGFR/SYT17/WWC2/BLTP1",20,"6"
"GO:0045807","positive regulation of endocytosis","6/428","95/10170",0.0631578947368421,1.50073782587309,1.02774795229477,0.210360988214408,0.827221072520343,0.802904535169496,"AHI1/NEDD4L/DGKD/VEGFA/SYNE1/PLCG2",6,"6"
"GO:0003407","neural retina development","3/428","38/10170",0.0789473684210526,1.87592228234137,1.13382682503629,0.213920738352479,0.833043393627474,0.808555706515851,"AHI1/ATP2B4/STAT3",3,"6"
"GO:0007566","embryo implantation","3/428","38/10170",0.0789473684210526,1.87592228234137,1.13382682503629,0.213920738352479,0.833043393627474,0.808555706515851,"EMP2/VEGFA/SCGB1A1",3,"6"
"GO:0050854","regulation of antigen receptor-mediated signaling pathway","3/428","38/10170",0.0789473684210526,1.87592228234137,1.13382682503629,0.213920738352479,0.833043393627474,0.808555706515851,"RC3H1/UBR2/PAWR",3,"6"
"GO:0060324","face development","3/428","38/10170",0.0789473684210526,1.87592228234137,1.13382682503629,0.213920738352479,0.833043393627474,0.808555706515851,"ANKRD11/RAF1/NIPBL",3,"6"
"GO:0061337","cardiac conduction","3/428","38/10170",0.0789473684210526,1.87592228234137,1.13382682503629,0.213920738352479,0.833043393627474,0.808555706515851,"AKAP9/ATP2B4/MEF2A",3,"6"
"GO:0097720","calcineurin-mediated signaling","3/428","38/10170",0.0789473684210526,1.87592228234137,1.13382682503629,0.213920738352479,0.833043393627474,0.808555706515851,"NFAT5/ATP2B4/PLCG2",3,"6"
"GO:1901524","regulation of mitophagy","3/428","38/10170",0.0789473684210526,1.87592228234137,1.13382682503629,0.213920738352479,0.833043393627474,0.808555706515851,"VPS13D/VPS13C/HTT",3,"6"
"GO:1902895","positive regulation of miRNA transcription","3/428","38/10170",0.0789473684210526,1.87592228234137,1.13382682503629,0.213920738352479,0.833043393627474,0.808555706515851,"STAT3/TEAD1/EGFR",3,"6"
"GO:1903214","regulation of protein targeting to mitochondrion","3/428","38/10170",0.0789473684210526,1.87592228234137,1.13382682503629,0.213920738352479,0.833043393627474,0.808555706515851,"PRKAA1/NPEPPS/HPS4",3,"6"
"GO:0009134","nucleoside diphosphate catabolic process","5/428","76/10170",0.0657894736842105,1.56326856861781,1.03306490725318,0.215404397186455,0.836240224638563,0.811658565234324,"PRKAA1/OGT/FLCN/STAT3/ZBTB20",5,"6"
"GO:0048144","fibroblast proliferation","5/428","76/10170",0.0657894736842105,1.56326856861781,1.03306490725318,0.215404397186455,0.836240224638563,0.811658565234324,"KMT2A/NF1/KAT2A/EGFR/PAWR",5,"6"
"GO:0033500","carbohydrate homeostasis","9/428","157/10170",0.0573248407643312,1.36213465087208,0.958461661952602,0.216252957266554,0.836240224638563,0.811658565234324,"SMAD2/PRKAA1/CRY2/OGT/HECTD4/RAF1/UNC13B/STAT3/ZBTB20",9,"6"
"GO:0042593","glucose homeostasis","9/428","157/10170",0.0573248407643312,1.36213465087208,0.958461661952602,0.216252957266554,0.836240224638563,0.811658565234324,"SMAD2/PRKAA1/CRY2/OGT/HECTD4/RAF1/UNC13B/STAT3/ZBTB20",9,"6"
"GO:0008286","insulin receptor signaling pathway","7/428","116/10170",0.0603448275862069,1.43389461811151,0.985101007041847,0.216299295553788,0.836240224638563,0.811658565234324,"PRKAA1/OGT/RAF1/PTPN1/ZNF106/PHIP/EGFR",7,"6"
"GO:0032869","cellular response to insulin stimulus","10/428","178/10170",0.0561797752808989,1.33492596870734,0.944864552201019,0.217223188014983,0.836240224638563,0.811658565234324,"ZFP36L1/PRKAA1/CFLAR/OGT/RAF1/PTPN1/ZNF106/PRKDC/PHIP/EGFR",10,"6"
"GO:0002690","positive regulation of leukocyte chemotaxis","4/428","57/10170",0.0701754385964912,1.66748647319233,1.05919723599507,0.217878750635392,0.836240224638563,0.811658565234324,"IL6R/NEDD9/VEGFA/DAPK2",4,"6"
"GO:0032786","positive regulation of DNA-templated transcription, elongation","4/428","57/10170",0.0701754385964912,1.66748647319233,1.05919723599507,0.217878750635392,0.836240224638563,0.811658565234324,"CDK12/CDK13/CCNT2/MED15",4,"6"
"GO:0048009","insulin-like growth factor receptor signaling pathway","4/428","57/10170",0.0701754385964912,1.66748647319233,1.05919723599507,0.217878750635392,0.836240224638563,0.811658565234324,"IGF2R/RAF1/PHIP/EGFR",4,"6"
"GO:0051493","regulation of cytoskeleton organization","19/428","371/10170",0.0512129380053908,1.21690555961408,0.892079799718852,0.21867934834594,0.836240224638563,0.811658565234324,"AKAP9/CDK10/PRKAA1/ABI2/AKAP13/SENP6/RICTOR/DLG1/KAT2A/NEDD9/ARHGEF2/ARAP2/SPTBN1/LIMCH1/WASF3/PLEKHH2/PHLDB2/ARHGEF26/CENATAC",19,"6"
"GO:0007409","axonogenesis","13/428","242/10170",0.0537190082644628,1.27645400478875,0.912297804964907,0.220129999573807,0.836240224638563,0.811658565234324,"RUFY3/KIFC2/TRAK1/USP33/MACF1/TRIO/NUMB/VEGFA/ULK1/COBL/SEMA3B/APBB2/NKX2-1",13,"6"
"GO:0001754","eye photoreceptor cell differentiation","2/428","21/10170",0.0952380952380952,2.2630173564753,1.21435114143986,0.220539227296526,0.836240224638563,0.811658565234324,"VEGFA/STAT3",2,"6"
"GO:0002363","alpha-beta T cell lineage commitment","2/428","21/10170",0.0952380952380952,2.2630173564753,1.21435114143986,0.220539227296526,0.836240224638563,0.811658565234324,"IL6R/STAT3",2,"6"
"GO:0007039","protein catabolic process in the vacuole","2/428","21/10170",0.0952380952380952,2.2630173564753,1.21435114143986,0.220539227296526,0.836240224638563,0.811658565234324,"USP8/VPS13A",2,"6"
"GO:0016237","microautophagy","2/428","21/10170",0.0952380952380952,2.2630173564753,1.21435114143986,0.220539227296526,0.836240224638563,0.811658565234324,"RB1CC1/ULK1",2,"6"
"GO:0034508","centromere complex assembly","2/428","21/10170",0.0952380952380952,2.2630173564753,1.21435114143986,0.220539227296526,0.836240224638563,0.811658565234324,"SENP6/POGZ",2,"6"
"GO:0036344","platelet morphogenesis","2/428","21/10170",0.0952380952380952,2.2630173564753,1.21435114143986,0.220539227296526,0.836240224638563,0.811658565234324,"PRKDC/NBEAL2",2,"6"
